date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1971Q1,Chairman Of The Board,27.0,0,13.0,37,Pay To The Piper,13.0,5072.996,-10.0,0
1971Q1,Redeye,34.0,0,27.0,38,Games,14.0,5072.996,-4.0,0
1971Q1,Wilson Pickett,55.0,0,39.0,39,Don't Let The Green Grass Fool You,4.0,5072.996,16.0,0
1971Q1,Joe Simon,41.0,0,40.0,40,Your Time To Cry,8.0,5072.996,1.0,0
1971Q1,The Grass Roots,42.0,0,41.0,41,Temptation Eyes,7.0,5072.996,1.0,0
1971Q1,The Mike Curb Congregation,45.0,0,42.0,42,Burning Bridges,10.0,5072.996,3.0,0
1971Q1,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,43.0,0,43.0,43,Mother,5.0,5072.996,0.0,0
1971Q1,Wadsworth Mansion,46.0,0,44.0,44,Sweet Mary,7.0,5072.996,2.0,0
1971Q1,The Kinks,48.0,0,45.0,45,Apeman,6.0,5072.996,3.0,0
1971Q1,Bloodrock,52.0,0,46.0,46,D.O.A.,6.0,5072.996,6.0,0
1971Q1,Johnnie Taylor,54.0,0,47.0,47,Jody's Got Your Girl And Gone,4.0,5072.996,7.0,0
1971Q1,McGuinness Flint,51.0,0,48.0,48,When I'm Dead And Gone,5.0,5072.996,3.0,0
1971Q1,Francis Lai And His Orchestra,75.0,0,49.0,49,Theme From Love Story,2.0,5072.996,26.0,0
1971Q1,Dawn,1.0,0,1.0,1,Knock Three Times,12.0,5072.996,0.0,0
1971Q1,The Osmonds,9.0,0,2.0,2,One Bad Apple,6.0,5072.996,7.0,0
1971Q1,George Harrison,2.0,0,1.0,3,My Sweet Lord/Isn't It A Pity,11.0,5072.996,-1.0,0
1971Q1,Bee Gees,3.0,0,3.0,4,Lonely Days,10.0,5072.996,-1.0,0
1971Q1,Lynn Anderson,5.0,0,5.0,5,Rose Garden,11.0,5072.996,0.0,0
1971Q1,Dave Edmunds,7.0,0,6.0,6,I Hear You Knocking,7.0,5072.996,1.0,0
1971Q1,King Floyd,6.0,0,6.0,7,Groove Me,16.0,5072.996,-1.0,0
1971Q1,Elton John,8.0,0,8.0,8,Your Song,11.0,5072.996,0.0,0
1971Q1,The 5th Dimension,4.0,0,2.0,9,One Less Bell To Answer,16.0,5072.996,-5.0,0
1971Q1,Gladys Knight And The Pips,11.0,0,10.0,10,If I Were Your Woman,11.0,5072.996,1.0,0
1971Q1,Barbra Streisand,10.0,0,6.0,11,Stoney End,15.0,5072.996,-1.0,0
1971Q1,Bobby Goldsboro,25.0,0,12.0,12,Watching Scotty Grow,7.0,5072.996,13.0,0
1971Q1,Perry Como,13.0,0,10.0,13,It's Impossible,13.0,5072.996,0.0,0
1971Q1,Stephen Stills,14.0,0,14.0,14,Love The One You're With,9.0,5072.996,0.0,0
1971Q1,Nitty Gritty Dirt Band,18.0,0,15.0,15,Mr. Bojangles,12.0,5072.996,3.0,0
1971Q1,Diana Ross,19.0,0,16.0,16,Remember Me,7.0,5072.996,3.0,0
1971Q1,Rare Earth,17.0,0,17.0,17,Born To Wander,9.0,5072.996,0.0,0
1971Q1,Gordon Lightfoot,28.0,0,18.0,18,If You Could Read My Mind,7.0,5072.996,10.0,0
1971Q1,Judy Collins,26.0,0,19.0,19,Amazing Grace,9.0,5072.996,7.0,0
